queue_key,group,slug,entity_type,entity_tier,priority_tier,high_impact,entity_cohort,release_cohort,release_title,release_date,release_year,stream,release_kind,title_track_status,candidate_title_count,double_title_candidate,track_titles,candidate_titles,candidate_sources,review_reason,recommended_action
ac243d36-4b55-57f2-8431-ed3a37be6132,EXO,exo,group,core,tier_1,true,historical,historical,EX’ACT,2016-06-09,2016,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
a41fc437-1c81-5e91-baf6-6e67a0c54da4,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,The Velvet,2016-03-17,2016,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
4b2f017c-d163-5817-90e2-97c414fe917f,BTS,bts,group,core,tier_1,true,latest,historical,화양연화 pt.2,2015-11-30,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f365a7b2-7f3e-5952-81e5-05465ee7979c,Red Velvet,red-velvet,group,core,tier_1,true,historical,historical,The Red,2015-09-09,2015,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f428944c-d2e5-597c-89aa-10ab91863bd4,SEVENTEEN,seventeen,group,core,tier_1,true,historical,historical,17 CARAT,2015-05-29,2015,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
895161d7-5763-5cc0-aace-677ada06bf20,BTS,bts,group,core,tier_1,true,latest,historical,WAKE UP,2014-12-24,2014,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
ced0b8f4-d286-56e2-a1ba-f83b620fabed,EXO,exo,group,core,tier_1,true,historical,historical,XOXO,2013-06-03,2013,album,album,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
6f720e17-aa7a-5caa-a836-bda899a3041a,SHINee,shinee,group,core,tier_1,true,historical,historical,The Best 3,2013-01-30,2013,song,single,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
2912a324-4534-5d0c-ad02-cea120195584,SHINee,shinee,group,core,tier_1,true,historical,historical,Romeo,2009-05-18,2009,album,ep,unresolved,0,false,,,,No dependable title-track signal was attached to this release row.,track list / teaser / highlight medley 등 dependable source를 확인하고 title-track를 명시적으로 보강합니다.
f6355382-6712-52f4-87ff-593f96ca7869,CLOSE YOUR EYES,close-your-eyes,group,unknown,tier_2,false,latest,latest,blackout,2025-11-11,2025,album,ep,review_needed,0,false,X | SOB | CHIC | 2.0 | Who’s Dat? (Jane Doe) | X (english ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
fe92161c-0347-5068-af95-659ababc1c59,WEi,wei,group,longtail,tier_2,false,latest,latest,Wonderland,2025-10-29,2025,album,ep,review_needed,0,false,HOME | DOMINO | One in A Million | Gravity | Everglow,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
c2738429-ea4c-588f-bacf-4cd312c61f68,DKB,dkb,group,longtail,tier_2,false,latest,latest,Emotion,2025-10-23,2025,album,ep,review_needed,0,false,"Irony | Snake | Weekend | Cinderella | Hello, Goodbye (Rollercoaster)",,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
4fc193c7-cc0a-5d88-b656-d9615f60e359,BAE173,bae173,group,longtail,tier_2,false,latest,latest,NEW CHAPTER : DESEAR,2025-10-14,2025,album,ep,review_needed,0,false,Turned Up | Snap | BLACKOUT | WHAT | NOBODY | BAE (Before Anyone Else),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
e53ffe15-42c2-57c7-8ad2-010e49a53927,izna,izna,group,longtail,tier_2,false,latest,latest,Not Just Pretty,2025-09-30,2025,album,ep,review_needed,0,false,Supercrush | Mamma Mia | Racecar | In the Rain | SIGN (remix),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
c0329d61-5a4c-5791-98da-528762f6128f,The KingDom,the-kingdom,group,longtail,tier_2,false,latest,latest,the flower of the moon,2025-09-23,2025,album,ep,review_needed,0,false,Last Flower | Festival | Forget | Last Flower (Instrumental),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
f7332380-1d85-56c3-ac38-2e9da466c5e5,CIX,cix,group,longtail,tier_2,false,latest,latest,GO Chapter 1: GO Together,2025-09-08,2025,album,ep,review_needed,0,false,S.O.S | WONDER YOU | UPSTANDER | IN MY DREAMS,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
4da8fc78-7c09-594a-ae53-759937a9b2b5,Purple Kiss,purple-kiss,group,longtail,tier_2,false,latest,latest,OUR NOW,2025-08-31,2025,album,album,review_needed,0,false,DOREMI (English ver.) | WANT U BACK | Unhappily Ever After | Ponzona (English ver.) | Zombie (English ver.) | memeM (English ver.) | Sweet Juice (English ver.) | 7HEAVEN (English ver.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
cce15e2a-67c0-54e9-8fad-f063974cc3df,AMPERS&ONE,ampers-and-one,group,longtail,tier_2,false,latest,latest,LOUD & PROUD,2025-08-12,2025,album,ep,review_needed,0,false,That’s That | Seesaw | Get Famous | Move Out | Did It | I’m Down,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
358f16ca-546c-5205-b65c-2985771b6cae,YUJU,yuju,solo,unknown,tier_2,false,latest,latest,In Bloom,2025-08-12,2025,album,ep,review_needed,0,false,Orion | REPLY | Sequence | moonstruck love | No Matter | Sunset,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
7b5fa633-7218-526a-9079-39b883918373,EPEX,epex,group,longtail,tier_2,false,latest,latest,Youth Chapter 3 : ROMANTIC YOUTH,2025-07-28,2025,album,album,review_needed,0,false,Waffle | Bang | Picasso | Grateful to Tears | Dances with Wolves | Morning to midnight | Whale fall | Pluto,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
794c849a-2adf-504a-9a6c-21d5a12d612d,Purple Kiss,purple-kiss,group,longtail,tier_2,false,latest,latest,I Miss My…,2025-07-16,2025,song,single,review_needed,0,false,DOREMI | Lost & Found | VVV,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
682ac332-ae3a-5465-adf9-5bb0e88832b4,XLOV,xlov,group,longtail,tier_2,false,latest,latest,I ONE,2025-06-13,2025,song,single,review_needed,0,false,1&Only | 1 of LOV | BIZNESS | 1&Only (instrumental) | 1 of LOV (instrumental) | BIZNESS (instrumental),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
cad12e64-87b7-5ac3-a176-31ff601912d1,YOUNITE,younite,group,longtail,tier_2,false,latest,latest,YOUNI-T,2025-04-23,2025,song,single,review_needed,0,false,"AMIE SONG | Rock Steady | GASOLINE | Who's Next? (HYUNGSEOK, DEY, KYUNGMUN) | Twilight Rush (EUNHO, STEVE) | Miracle Day (EUNSANG, WOONO, SION) | GOOD TO GO",,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
545dda07-819d-5610-b02b-f93b37fef8f3,82MAJOR,82major,group,longtail,tier_2,false,latest,latest,SILENCE SYNDROME,2025-04-14,2025,album,ep,review_needed,0,false,TAKEOVER | Heroes | Passport | Promise You,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
4db457f3-95e0-5430-9b67-90b740a66434,AMPERS&ONE,ampers-and-one,group,longtail,tier_2,false,latest,latest,WILD & FREE,2025-04-08,2025,album,ep,review_needed,0,false,Kick Start | My Mistake | Who Are You | I Know You | Knock Knock | WYD,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
34604f4d-412a-53a7-813a-5a1b158101f8,CLOSE YOUR EYES,close-your-eyes,group,unknown,tier_2,false,latest,latest,ETERNALT,2025-04-02,2025,album,ep,review_needed,0,false,Close Your Eyes | 너를 담은 이 영화에 나의 가사가 자막이 돼 | 내 안의 모든 시와 소설은 | 빗속에서 춤추는 법 | 못 본 척 | To the Woods | Stay 4 Good | 사과가 하늘로 떨어진 날,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
baa7f35f-83e4-5ea6-91a4-e39359fb4ecd,TEMPEST,tempest,group,longtail,tier_2,false,latest,latest,RE: Full of Youth,2025-03-31,2025,album,ep,review_needed,0,false,WE ARE THE YOUNG | Unfreeze | Destiny | ONLY U CAN | COME BACK HOME,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
59399376-a827-5b67-9306-62ab27688836,SAY MY NAME,say-my-name,group,longtail,tier_2,false,latest,latest,My Name Is…,2025-03-13,2025,album,ep,review_needed,0,false,"XOXO | 1,2,3,4 | ShaLala | For My Dream | 처음 만난 그날처럼 (He Told Me)",,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
a9bc5544-5122-51f1-bd3d-745c0e09bfb6,INFINITE,infinite,group,core,tier_2,false,recent,recent,LIKE INFINITE,2025-03-06,2025,album,ep,review_needed,0,false,Heat It Up | Dangerous | Way You Are | Umbrella | Sad Loop | Where U R | Dangerous (inst.),,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
0471ef8b-772f-5d3f-9b6e-f037738743b2,ONEWE,onewe,group,longtail,tier_2,false,recent,recent,WE : Dream Chaser,2025-03-05,2025,album,album,review_needed,0,false,Alice | The Starry Night | EVILDOER | Traffic Love | Coincidence | Endless | Rise Again | Dreamcatcher | All the things I love | Indelible | Sole Star,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
0d7fe584-61d5-53f1-8d92-32c3e775387c,ONF,onf,group,longtail,tier_2,false,recent,recent,ONF:My Identity,2025-02-18,2025,album,album,review_needed,0,false,The Stranger | Night Tale | Nothing but a Stranger (On Team ver.) | Anti Hero (Off Team ver.) | Good Place | Collab,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
9b7b4abd-33ac-59d4-aad9-1ccf772ad594,CHUNG HA,chung-ha,solo,solo,tier_2,false,recent,recent,Alivio,2025-02-12,2025,album,ep,review_needed,0,false,Creepin’ | Salty | Loyal | STRESS | Beat of My Heart | Even Steven (Happy Ending) | Thanks for the Memories | Still a Rose,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
7c1062a9-0833-53d9-b67a-eb54180b9a9a,WEi,wei,group,longtail,tier_2,false,recent,recent,The Feelings,2025-01-15,2025,album,ep,review_needed,0,false,Not Enough | 143 Ily | Fake Love | Top Shape | Without U,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
99997802-bd01-5b5b-8ba1-8b087d14bb7b,ONEWE,onewe,group,longtail,tier_2,false,recent,recent,SECRET SANTA,2024-12-23,2024,song,single,review_needed,0,false,WE X MAS | ACTOR,,,No dependable title-track signal was found for this release detail row.,"Confirm the promoted track(s) from a dependable source, then add explicit title_tracks to release_detail_overrides.json."
